100, 0.00003723183
200, 0.00013981183
300, 0.00031536017
400, 0.000498117
500, 0.0008127525
600, 0.0009453553
700, 0.0011327417
800, 0.0011917315
900, 0.0018948606
1000, 0.001968803
1100, 0.0022018536
1200, 0.0036878905
1300, 0.003306934
1400, 0.0033948503
1500, 0.0038851686
1600, 0.0052068904
1700, 0.0062003
1800, 0.005993578
1900, 0.006632854
2000, 0.007285261
2100, 0.007812646
2200, 0.008438661
2300, 0.009479396
2400, 0.009982334
2500, 0.011184624
2600, 0.012047722
2700, 0.012678812
2800, 0.013575537
2900, 0.014573047
3000, 0.015483602
3100, 0.017517675
3200, 0.021724591
3300, 0.019107606
3400, 0.02041453
3500, 0.021462461
3600, 0.022194266
3700, 0.023392526
3800, 0.02494175
3900, 0.030708548
4000, 0.028579645
4100, 0.029418392
4200, 0.030178655
4300, 0.031567764
4400, 0.049157564
4500, 0.07915802
4600, 0.043025482
4700, 0.04069166
4800, 0.04053832
4900, 0.04085642
5000, 0.042665266
5100, 0.04535088
5200, 0.04775904
5300, 0.047957093
5400, 0.05012381
5500, 0.059680104
5600, 0.054268785
5700, 0.056337316
5800, 0.059119534
5900, 0.0596961
6000, 0.06447446
6100, 0.06583077
6200, 0.06598253
6300, 0.075990014
6400, 0.07002944
6500, 0.07539901
6600, 0.07394391
6700, 0.086920656
6800, 0.08062329
6900, 0.08305479
7000, 0.08399375
7100, 0.13456169
7200, 0.10636668
7300, 0.09154706
7400, 0.09655578
7500, 0.095138095
7600, 0.10064945
7700, 0.10127402
7800, 0.10868873
7900, 0.108776346
8000, 0.11019314
8100, 0.11287176
8200, 0.11828434
8300, 0.11936954
8400, 0.12058929
8500, 0.1257932
8600, 0.19637501
8700, 0.13311055
8800, 0.13619615
8900, 0.13757968
9000, 0.13998115
9100, 0.14103487
9200, 0.1479561
9300, 0.1507392
9400, 0.1512849
9500, 0.1590055
9600, 0.15785672
9700, 0.22898838
9800, 0.16600072
9900, 0.16845272
10000, 0.17269088
10100, 0.19024941
10200, 0.18820825
10300, 0.18138297
10400, 0.18930154
10500, 0.18918785
10600, 0.26129854
10700, 0.19776629
10800, 0.20023714
10900, 0.20524558
11000, 0.21098745
11100, 0.21412009
11200, 0.21638058
11300, 0.21924023
11400, 0.291586
11500, 0.227839
11600, 0.23473854
11700, 0.23415168
11800, 0.24865773
11900, 0.24856739
12000, 0.30157506
12100, 0.26914394
12200, 0.25558162
12300, 0.26523882
12400, 0.26914364
12500, 0.2832799
12600, 0.33543593
12700, 0.2873351
12800, 0.28640562
12900, 0.28516018
13000, 0.29207072
13100, 0.302594
13200, 0.3348844
13300, 0.3088691
13400, 0.31507975
13500, 0.32107356
13600, 0.32460487
13700, 0.35777354
13800, 0.33464846
13900, 0.33318502
14000, 0.33558473
14100, 0.34740525
14200, 0.3774275
14300, 0.35653314
14400, 0.35808337
14500, 0.37025174
14600, 0.40405986
14700, 0.37527898
14800, 0.38343972
14900, 0.38619575
15000, 0.38677087
15100, 0.4250757
15200, 0.40205753
15300, 0.41203365
15400, 0.4123831
15500, 0.44595805
15600, 0.42620838
15700, 0.42497298
15800, 0.43530127
15900, 0.4698908
16000, 0.4456427
16100, 0.44698137
16200, 0.4934438
16300, 0.46773225
16400, 0.4727648
16500, 0.47353095
16600, 0.5176139
16700, 0.4829202
16800, 0.49551567
16900, 0.52663124
17000, 0.49961233
17100, 0.50677377
17200, 0.5564823
17300, 0.5189465
17400, 0.52293855
17500, 0.55652344
17600, 0.5315643
17700, 0.5468945
17800, 0.58172786
17900, 0.5510815
18000, 0.56499165
18100, 0.5993916
18200, 0.57300353
18300, 0.58482325
18400, 0.62490964
18500, 0.5946516
18600, 0.5991289
18700, 0.63884723
18800, 0.6192279
18900, 0.62260693
19000, 0.6609293
19100, 0.6337396
19200, 0.68089545
19300, 0.63900864
19400, 0.64934963
19500, 0.6905452
19600, 0.67023456
19700, 0.7034741
19800, 0.67656124
19900, 0.7063189
20000, 0.70901734
20100, 0.7101834
20200, 0.7780779
20300, 0.747646
20400, 0.7574221
20500, 0.7194873
20600, 0.77316815
20700, 0.7508491
20800, 0.77545476
20900, 0.75725293
21000, 0.76194453
21100, 0.8361399
21200, 0.776149
21300, 0.832863
21400, 0.7933792
21500, 0.82521963
21600, 0.81357193
21700, 0.8499003
21800, 0.8272092
21900, 0.865899
22000, 0.8399294
22100, 0.8752208
22200, 0.8702622
22300, 0.90648305
22400, 0.89949596
22500, 0.87426907
22600, 0.9263787
22700, 0.8961432
22800, 0.93585026
22900, 0.9119517
23000, 0.9628053
23100, 0.92014396
23200, 0.9797981
23300, 0.96564484
23400, 0.9543973
23500, 0.99560034
23600, 0.9625355
23700, 1.0006661
23800, 0.9766688
23900, 1.0176296
24000, 1.0288496
24100, 1.0019419
24200, 1.0459014
24300, 1.0489286
24400, 1.0452694
24500, 1.0709798
24600, 1.0727208
24700, 1.0965828
24800, 1.0946432
24900, 1.074413
25000, 1.1183659
